,Code,Occupation,R,he,it,she,everyone,company,team,city,everybody,customer,office,everything,bank,hr,project,development,crew,distribution,village,farm,building,construction,school,restaurant,cemetery,casino,hotel,hospital,property,community,america,agriculture,shop,market,factory,plant,worker,training,london,china,house,budget,computer,system,software,site,website,database,network,chicago,earth,town,ship,marine,mine,miner,oil,food,water,nature,patient,planet,area,farmer,baby,prison,church,religion,college,library,teacher,film,movie,coach,camera,station,dog,nurse,lab,one,fire,fish,transit,animal,airport,body,gym,customers,product,cage,court,generator,shipping,machine,hunter,forest,logging,boiler,coal,mason,concrete,insulation,power,mining,equipment,car,vehicle,engine,plane,pilot,valve,machinery,mobile,aircraft,metal,baker,meat,kitchen,drilling,spring,furnace,laundry,leather,furniture,wood,money,bathroom,paper,production,truck,taxi,locomotive,train,railroad,boat,bridge,crane,pump,afghanistan,soldier,vietnam,business,garden,world,land,store,japan,germany,surgery,man,work,shuttle
591,2633,Floral designers,Floral designer,0.10878053307533264,0.310534805059433,0.3304345905780792,0.008985116146504879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009273313917219639,,,,,,,,,
592,2634,Graphic designers,Graphic designer,0.5135423541069031,0.15856951475143433,0.1361405998468399,0.006810162682086229,,,,,,0.004421927034854889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,2635,Interior designers,Interior designer,0.14599186182022095,0.4630148112773895,0.07912401109933853,,,,,,,,,,,,,,,,,0.0316932313144207,,,,,,,,,,,,,,,,,,,,0.038157545030117035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,2636,Merchandise displayers and window trimmers,Merchandise displayer,0.09295611083507538,0.7378677725791931,0.06323683261871338,,,,,,0.008174051530659199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035536284558475018,,,,,,
595,2640,Other designers,Designer,0.27699044346809387,0.3706693649291992,0.19465120136737823,0.032322511076927185,,,,,,,0.011249239556491375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,2721,Athletes and sports competitors,Athlete,0.28262725472450256,0.3911650776863098,0.1882374882698059,0.03645942732691765,,,,,,,0.011121862567961216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,2722,Coaches and scouts,Coach,0.7875712513923645,0.011615772731602192,0.10810361802577972,0.017325278371572495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007237971760332584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,2723,"Umpires, referees, and other sports officials",Sports official,0.1775902956724167,0.20381955802440643,0.04105282202363014,0.04570645093917847,,,0.022309880703687668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,2751,Music directors and composers,Music director,0.36374491453170776,0.1699247807264328,0.06158101186156273,0.012234490364789963,,,,,,,,,,,,,,,,,,0.0111731868237257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,2752,Musicians and singers,Musician,0.32677534222602844,0.31763046979904175,0.18467965722084045,0.029609013348817825,,,,,,,0.011457756161689758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,2755,"Disc jockeys, except radio ",Disc jockey,0.5447041392326355,0.2004118263721466,0.09222421795129776,0.011819557286798954,,,,0.007904150523245335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,2770,"Entertainers and performers, sports and related workers, all other",Entertainer,0.3060779571533203,0.3433397114276886,0.19849196076393127,0.03881574422121048,,,,,,,0.011872108094394207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2805,Broadcast announcers and radio disc jockeys,Broadcast announcer,0.099024698138237,0.15474940836429596,0.030421847477555275,,,0.019053500145673752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026544393971562386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2861,Interpreters and translators,Interpreter,0.2904820740222931,0.3028748035430908,0.236755833029747,0.0496356375515461,,,,,,,0.012319865636527538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,2862,Court reporters and simultaneous captioners,Court reporter,0.22938905656337738,0.069414421916008,0.4808189570903778,0.012409101240336895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012582669965922832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,2865,"Media and communication workers, all other",Communication worker,0.3087184727191925,0.10947603732347488,0.49877384305000305,0.015264952555298805,,,,0.004313659388571978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,2905,"Broadcast, sound, and lighting technicians",Broadcast technician,0.4613991379737854,0.16942599415779114,0.11446773260831833,0.009094901382923126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00808706320822239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,2970,"Media and communication equipment workers, all other",Communication equipment worker,0.17242255806922913,0.4164462685585022,0.11527111381292343,0.011753011494874954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011083658784627914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,3065,Emergency medicine physicians,Emergency medicine physician,0.33454886078834534,0.13502682745456696,0.21960346400737762,0.043308600783348083,,,,,,,,,,,,,,,,,,,,,,,0.05798305571079254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,3070,Radiologists,Radiologist,0.584087073802948,0.07547213137149811,0.16935913264751434,0.013211450539529324,,,,,,,,,,,,,,,,,,,,,,,0.016824940219521523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,3090,Other physicians,Physician,0.3975662589073181,0.1854548156261444,0.2727702260017395,0.04130106046795845,,,,,,,0.011695891618728638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,3100,Surgeons,Surgeon,0.323722243309021,0.28411534428596497,0.23296166956424713,0.04018425941467285,,,,,,,0.013240782544016838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,3261,Acupuncturists,Acupuncturist,0.1731373518705368,0.6021910309791565,0.07864142954349518,0.016984742134809494,,,,0.0070909676142036915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,3270,"Healthcare diagnosing or treating practitioners, all other",Healthcare practitioner,0.26317471265792847,0.2601969540119171,0.14522720873355865,,,,,,,,,,,,,,,,,,,,,,,,0.06192600354552269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03466473147273064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,3321,Cardiovascular technologists and technicians,Cardiovascular technician,0.6199730038642883,0.11080312728881836,0.21356944739818573,0.007097948808223009,,,,,,,0.0024635526351630688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,3322,Diagnostic medical sonographers,Diagnostic sonographer,0.16943368315696716,0.7446612119674683,0.06297533959150314,0.0026762881316244602,,,,,,,0.0016807280480861664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,3323,Radiologic technologists and technicians,Radiologic technician,0.4750138521194458,0.1842363476753235,0.1291501671075821,0.011146964505314827,,,,,,,,,,,,,,,,,,,,,,,0.015288805589079857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,3324,Magnetic resonance imaging technologists,MRI technologist,0.3840287923812866,0.3101560175418854,0.10666220635175705,0.009851154871284962,,,,,,,0.008127710781991482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,3330,Nuclear medicine technologists and medical dosimetrists,Nuclear medicine technologist,0.17241701483726501,0.3666951656341553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016516877338290215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02294529415667057,0.021255003288388252,,,,
620,3401,Emergency medical technicians,Emergency medical technician,0.4194420576095581,0.061658576130867004,0.3150347173213959,0.04271893575787544,,,,,,,,,,,,,,,,,,,,,,,0.01702743209898472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,3402,Paramedics,Paramedic,0.6496018171310425,0.01180719118565321,0.23563620448112488,0.022070130333304405,,,,,,,,,,,,,,,,,,,,,,,0.01100913342088461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,3421,Pharmacy technicians,Pharmacy technician,0.37977316975593567,0.12409539520740509,0.3196016848087311,,,,,,,,,,,,,,,,,,,,,,,,0.01477812509983778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014850650914013386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,3422,Psychiatric technicians,Psychiatric technician,0.5666530132293701,0.0412616953253746,0.2836383581161499,0.008173229172825813,,,,,,,,,,,,,,,,,,,,,,,0.014928961172699928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,3423,Surgical technologists,Surgical technologist,0.21025018393993378,0.35710227489471436,0.14745213091373444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02811362035572529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021882060915231705,,,
625,3424,Veterinary technologists and technicians,Veterinary technician,0.6710889339447021,0.11668562889099121,0.13850578665733337,0.0032863968517631292,,,,,,,,,,,,,,,,,,,,,,,0.003323940560221672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,3430,Dietetic technicians and ophthalmic medical technicians,Dietetic technician,0.4152614176273346,0.1079820841550827,0.29870790243148804,0.024686235934495926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010514969006180763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,3515,Medical records specialists,Medical records specialist,0.28642138838768005,0.2350790798664093,0.16304025053977966,0.03940799832344055,,,,,,,,,,,,,,,,,,,,,,,0.018366077914834023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,3545,Miscellaneous health technologists and technicians,Health technologist,0.15580923855304718,0.28112342953681946,0.07220713794231415,0.023623675107955933,,,,,,,,,,,,,,,,,,,,,,,0.03474158048629761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,3550,Other healthcare practitioners and technical occupations,Technical in healthcare,0.021573806181550026,0.7423415780067444,,0.030796270817518234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020052064210176468,,,,,,,,,,,,,,,,,,,0.015890847891569138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,3601,Home health aides,Home health aide,0.04767293110489845,0.505728006362915,0.2832883894443512,0.01952933706343174,,,,,,,,,,,,,,,,,,,,,,,0.0075047556310892105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,3602,Personal care aides,Personal care aide,0.11111858487129211,0.2293298989534378,0.5622273087501526,0.02067067287862301,,,,,,,0.004496368113905191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,3603,Nursing assistants,Nursing assistant,0.023602062836289406,0.020058032125234604,0.8300949335098267,,,,,,,,,,,,,,,,,,,,,,,,0.025702061131596565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01521227601915598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,3605,Orderlies and psychiatric aides,Orderly,0.4345364570617676,0.13537783920764923,0.25491979718208313,0.06045158952474594,,,,0.01680055819451809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,3725,First-line supervisors of security workers,Security supervisor,0.578269898891449,0.09938696771860123,0.19168341159820557,0.02292819134891033,,,,0.006655147299170494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,3735,"First-line supervisors of protective service workers, all other",Protective service supervisor,0.32251715660095215,0.10551714152097702,0.30360332131385803,0.021477945148944855,,,,0.005458234343677759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,3801,Bailiffs,Bailiff,0.6976639032363892,0.05121656879782677,0.057923708111047745,0.012261828407645226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012851187027990818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,3802,Correctional officers and jailers,Correctional officer,0.8286309242248535,0.005828495137393475,0.12380669265985489,0.0025316416285932064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013827356742694974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,3870,Police officers,Police officer,0.5283503532409668,0.05598495900630951,0.15423205494880676,0.016356341540813446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014998734928667545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,3946,School bus monitors,Bus monitor,0.04579886049032211,0.7582334876060486,0.024418802931904793,0.030767524614930153,,,,0.01294198539108038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,3960,Other protective service workers,Protective service worker,0.18529926240444183,0.1580023467540741,0.21678785979747772,0.023975515738129616,,,0.011100903153419495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,4055,Fast food and counter workers,Fast food worker,0.0708487406373024,0.6773834824562073,0.02132287807762623,0.024845553562045097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009760416112840176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,4251,Landscaping and groundskeeping workers,Landscaping worker,0.26149362325668335,0.3952120542526245,0.16378873586654663,0.012497151270508766,,,,,,,0.0054453294724226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,4252,Tree trimmers and pruners,Tree trimmer,0.06978870183229446,0.8138543367385864,0.02983267419040203,0.006222331430763006,,,,,,,0.003948286175727844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,4255,Other grounds maintenance workers,Groundskeeper,0.6881107091903687,0.03623559698462486,0.1538541167974472,0.012687482871115208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004444441758096218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,4330,Supervisors of personal care and service workers,Personal care supervisor,0.3019269108772278,0.0645391196012497,0.550391435623169,0.01107186172157526,,,,,,,0.0033205244690179825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,4435,Other entertainment attendants and related workers,Entertainment attendant,0.20921415090560913,0.1591702252626419,0.34423714876174927,0.052306074649095535,,,,0.012146905064582825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,4461,"Embalmers, crematory operators and funeral attendants",Embalmer,0.547258734703064,0.26066046953201294,0.08802270889282227,0.006045911926776171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004931996110826731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,4521,Manicurists and pedicurists,Manicurist,0.43200036883354187,0.04477168992161751,0.4291588068008423,0.010922356508672237,,,,0.0054116942919790745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,4522,Skincare specialists,Skincare specialist,0.30781543254852295,0.29320260882377625,0.20081670582294464,0.03329889476299286,,,,0.009422210976481438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,4525,Other personal appearance workers,Appearance worker,0.4728022515773773,0.22658294439315796,0.2571890652179718,0.01078204344958067,,,,0.0023237112909555435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,4621,Exercise trainers and group fitness instructors,Exercise trainer,0.3397616446018219,0.3406064510345459,0.148023322224617,0.012521084398031235,,,,,,,0.007550020702183247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,4622,Recreation workers,Recreation worker,0.3019517660140991,0.16888199746608734,0.41201087832450867,0.018044674769043922,,,,0.004863773472607136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
